Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
d3df7aeb-1676-3f54-9a34-64e4f10b8b68,6b917120-a4d4-36f1-896b-0929f9bf5d77,Zita788 Kunze215,F,PHYSICAL THERAPY,141 BOSTON POST RD,SUDBURY,MA,01776-2405,42.383367,-71.42107,0
39b480d9-687d-359e-a9bd-1017dac18857,6b917120-a4d4-36f1-896b-0929f9bf5d77,Demetria799 Bernhard322,F,PHYSICAL THERAPY,141 BOSTON POST RD,SUDBURY,MA,01776-2405,42.383367,-71.42107,0
e846d20b-5bbc-3073-af0e-c3b15bb00f13,6b917120-a4d4-36f1-896b-0929f9bf5d77,Nida800 Witting912,F,GENERAL PRACTICE,141 BOSTON POST RD,SUDBURY,MA,01776-2405,42.383367,-71.42107,97
fb318bf0-d589-3d12-92e7-c08ce0ff6fd9,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Francisca486 Gallardo890,F,PHYSICAL THERAPY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
e9d1f181-b1fd-352e-9e51-6c3df23e06ba,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Anne636 Kozey370,F,PHYSICAL THERAPY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
0d095e58-7b8b-3ea6-818d-0fffd29c0de5,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Macie339 Carroll471,F,PHYSICAL THERAPY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
36042175-e055-39c8-b7a6-994cf79facf0,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Kirsten270 Glover433,F,PHYSICAL THERAPY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
09666edb-9bbb-3512-a533-d8ab54867d8b,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Roy364 Hickle134,F,PHYSICAL THERAPY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
6be2b8c2-2496-3d1f-bde0-a57dae8842b5,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Conrad619 Douglas31,M,ORTHOPEDIC SURGERY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
7d5b26ea-1616-3645-b6a1-7aae7bd6a9cc,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Soledad678 Carrera906,F,ORTHOPEDIC SURGERY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
ad38f577-627c-3f82-bea2-348344c80cdf,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Lionel365 Emmerich580,M,ORTHOPEDIC SURGERY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
4a2d3b2b-f3c3-3586-80be-8be818e296f8,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Hershel911 Hoeger474,M,ORTHOPEDIC SURGERY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
c52dc315-8010-3ebc-b779-358fdc7ddf24,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Lavelle273 Strosin214,F,ORTHOPEDIC SURGERY,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,0
0c52e32a-160f-3401-923d-15335dadb371,bfc71898-9ad0-3959-828d-fa8d2e8f296f,Jaqueline846 Reinger292,F,GENERAL PRACTICE,281 COUNTY ST,ATTLEBORO,MA,02703-3511,41.931653000000004,-71.294503,47
c16130a3-5a07-386f-b22d-e48604045b7f,43b77108-4547-3c72-96ec-799b063a0b4f,Lamar193 Turcotte120,M,GENERAL PRACTICE,736 CAMBRIDGE ST,BRIGHTON,MA,02135-2907,42.33196,-71.020173,37
fd5ace03-88e5-38ec-b5a4-94014fa1ffed,395511c8-1458-382d-9f1d-7d2f6088a0b7,Jonathon205 Collins926,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
4d62a738-37b4-363f-9878-07e8170eb5b3,395511c8-1458-382d-9f1d-7d2f6088a0b7,Brinda322 Adams676,F,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
dc12a27c-3046-3b0b-8d5c-a2ff5cb01b83,395511c8-1458-382d-9f1d-7d2f6088a0b7,José María211 Barrera709,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
23367301-5c27-35e6-a562-ff43a7748b20,395511c8-1458-382d-9f1d-7d2f6088a0b7,Sang383 Upton904,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
28fae8e9-0408-3890-a4e9-3277b11b900b,395511c8-1458-382d-9f1d-7d2f6088a0b7,Ike571 Willms744,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
e91cbe65-cb24-3999-81f0-e8f1f9a4cfb2,395511c8-1458-382d-9f1d-7d2f6088a0b7,Jina946 Sanford861,F,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
5a7724b9-9367-3304-8acd-573641e8b5da,395511c8-1458-382d-9f1d-7d2f6088a0b7,Armando772 Champlin946,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
2babdd42-2f90-3621-9070-d986213711ab,395511c8-1458-382d-9f1d-7d2f6088a0b7,Kris249 Heller342,M,PHYSICAL THERAPY,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,0
d5893d61-4ff3-3e8e-ac5e-909881410f87,395511c8-1458-382d-9f1d-7d2f6088a0b7,Chet188 Ebert178,M,GENERAL PRACTICE,124 BROADWAY,SAUGUS,MA,01906-1094,42.468432,-71.01394599999999,45
9e949034-eb55-3463-8b2d-09ef737f7b42,95e0bd77-6014-305c-8a2b-cbe96f40b29b,Sima34 Will178,F,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,01040-2223,42.211656,-72.642448,20
da13b4ab-6504-343d-a28f-02a04d9fddd0,ea523243-7b04-32ab-8d93-3e71a8623311,Ahmed109 O'Connell601,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
1dcc187d-fd47-3975-8b29-efaed9152dee,ea523243-7b04-32ab-8d93-3e71a8623311,Maria750 Ankunding277,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
2fc1b408-2276-3cf9-98ec-ff8776d21d2d,ea523243-7b04-32ab-8d93-3e71a8623311,Justin359 Hand679,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
ef02c0ba-137d-370c-8385-4ecad6382c65,ea523243-7b04-32ab-8d93-3e71a8623311,Esperanza675 Treutel973,F,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
94468ecb-7a83-35c2-b259-188fec2003f9,ea523243-7b04-32ab-8d93-3e71a8623311,Wm806 Wuckert783,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
72741a6c-980d-318c-991a-751ed67b1d69,ea523243-7b04-32ab-8d93-3e71a8623311,Francisco472 Guajardo157,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
65eda7f2-1067-329c-a49b-905d3af44531,ea523243-7b04-32ab-8d93-3e71a8623311,Chantel847 Gutmann970,F,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
2cee5f1b-e045-3795-92bb-894e6a8a6195,ea523243-7b04-32ab-8d93-3e71a8623311,Eldon28 Metz686,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
943d6662-86e6-3635-8df2-e44423c1fd97,ea523243-7b04-32ab-8d93-3e71a8623311,Isidro558 Runte676,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
1cd580be-72ee-3a7b-97b2-bb248b96aac0,ea523243-7b04-32ab-8d93-3e71a8623311,Kimberly627 Dibbert990,F,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
807e224e-6f19-3209-8ec2-25fed5b3d8f6,ea523243-7b04-32ab-8d93-3e71a8623311,Elliot577 Lehner980,M,NURSE PRACTITIONER,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
a3f2adc5-3d85-37cb-aee6-57bf8c4ce17d,ea523243-7b04-32ab-8d93-3e71a8623311,Gene733 Klocko335,M,PSYCHIATRY,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
4c7e6ba2-e90d-39fb-ad50-2dee987f3c01,ea523243-7b04-32ab-8d93-3e71a8623311,Milagros256 Bechtelar572,F,HOSPICE/PALLIATIVE CARE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
68ea2cee-4b7f-3cb1-bc18-d1bb8ee7db09,ea523243-7b04-32ab-8d93-3e71a8623311,Nick779 Prosacco716,M,GERIATRIC MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
361b1acb-122d-370c-ac70-6a5021a84ac0,ea523243-7b04-32ab-8d93-3e71a8623311,Jamie386 Schamberger479,M,GERIATRIC MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
7fb88cb4-6476-36d5-a955-e1b0b367165f,ea523243-7b04-32ab-8d93-3e71a8623311,Wesley533 Waters156,F,GERIATRIC MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
6959a28d-d1a3-320d-99a6-2ded7a6b0087,ea523243-7b04-32ab-8d93-3e71a8623311,Ariadna374 Mireles421,F,GERIATRIC MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
d69aec91-49de-31fa-8db8-f285f39b7973,ea523243-7b04-32ab-8d93-3e71a8623311,Jeffrey461 Haag279,M,NEPHROLOGY,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
7f230b40-6ac3-37bc-a57f-d0587fa7b3c4,ea523243-7b04-32ab-8d93-3e71a8623311,Marcus77 Smitham825,M,PHYSICIAN ASSISTANT,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
8b837658-917f-3ccb-b883-5698de99460e,ea523243-7b04-32ab-8d93-3e71a8623311,Lon587 Price929,M,GENERAL PRACTICE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,50
203ee7a6-817a-3e40-97ce-692edcfd6367,ea523243-7b04-32ab-8d93-3e71a8623311,Lemuel304 Sawayn19,M,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
27e7a0a8-ba0f-3bfe-8768-07ba07eb7f6e,ea523243-7b04-32ab-8d93-3e71a8623311,Tabitha433 Heaney114,F,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
a38c515b-6be3-37b8-a591-63d49930a104,ea523243-7b04-32ab-8d93-3e71a8623311,Rocky100 Rempel203,M,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
196ceb9b-7742-3052-987a-4b1159869eae,ea523243-7b04-32ab-8d93-3e71a8623311,Leopoldo762 Dietrich576,M,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
3b3edd5c-f6a8-3783-a62e-79d89625545f,ea523243-7b04-32ab-8d93-3e71a8623311,Arnette709 Bartoletti50,F,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
1ccd3908-a895-3f55-a192-d25a787efd90,ea523243-7b04-32ab-8d93-3e71a8623311,Brunilda665 Witting912,F,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
c30aa8c4-bcb0-332e-805f-fa25ae05b45b,ea523243-7b04-32ab-8d93-3e71a8623311,Claribel706 Eichmann909,F,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
9856e7e5-dc03-33db-a423-9cdfb97101a0,ea523243-7b04-32ab-8d93-3e71a8623311,Zack583 Huel628,M,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
e86c6ae0-d49d-3158-afb9-f72ec3bed471,ea523243-7b04-32ab-8d93-3e71a8623311,Madelene819 Boyer713,F,INTERNAL MEDICINE,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
436c6b43-ce02-3858-aabb-c16ac3ee6e9c,ea523243-7b04-32ab-8d93-3e71a8623311,Alberto639 Pagac496,M,GERIATRIC PSYCHIATRY,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
c0e4c9b3-68dd-3d4a-b30a-17f614e7c2dc,ea523243-7b04-32ab-8d93-3e71a8623311,Jesse626 Lakin515,M,HOSPITALIST,100 CENTRE ST,BROOKLINE,MA,02446-2805,42.323853,-71.142003,0
41878faa-0f4f-3f52-8bc1-75bdd8f30124,a871f568-0425-3a90-aaff-67f2235b788d,Elroy493 Walsh511,M,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
c01a0460-c8a0-3857-9f1b-df7abc17cac8,a871f568-0425-3a90-aaff-67f2235b788d,Melodi744 Monahan736,F,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
1c1fb5fc-c888-3410-b25c-36ed6a30306e,a871f568-0425-3a90-aaff-67f2235b788d,Tyree261 Heaney114,M,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
09a1b402-ff4c-39b9-ba98-b012dbd98323,a871f568-0425-3a90-aaff-67f2235b788d,Mariah942 Runte676,F,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
9949c334-fc36-367b-bac3-01a051549666,a871f568-0425-3a90-aaff-67f2235b788d,Ernesto186 Friesen796,M,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
b93f35e6-fc7f-3d98-812a-c1ada2b6cd3f,a871f568-0425-3a90-aaff-67f2235b788d,Joetta231 Kertzmann286,F,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
36cfa5ed-6c11-3834-a66d-3191cf529dc3,a871f568-0425-3a90-aaff-67f2235b788d,Sherryl893 Baumbach677,F,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
180f5cc7-c3b0-3bff-88b5-e100d5b03812,a871f568-0425-3a90-aaff-67f2235b788d,Ellsworth48 Welch179,M,PHYSICAL THERAPY,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,0
47dd16aa-b1c4-3fff-a304-d1540916320e,a871f568-0425-3a90-aaff-67f2235b788d,Nellie325 Sipes176,F,GENERAL PRACTICE,186 SUMMER ST,KINGSTON,MA,02364-1282,41.987196000000004,-70.74194200000001,48
fe94d66e-4079-39f6-acb8-f1eef0d851f1,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Evita885 Skiles927,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
657cab96-76b0-312b-beca-d23782c7dcd3,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Gene733 Wehner319,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
53869d5f-e627-3b0c-bc35-2d8ce2b7b6db,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Hyacinth68 Kassulke119,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
ebd45b97-e161-306d-9315-830b4b74b72a,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Keneth579 Borer986,M,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
9d6f22a9-59c2-3872-b4f1-aeb9d9b81ad3,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Stepanie29 Skiles927,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
9764434f-f1c0-346d-9533-09d2d3ebff24,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Shakia673 Shanahan202,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
eab5eb49-9768-3b8f-84c4-ea5924237e33,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Elenore794 Padberg411,F,NURSE PRACTITIONER,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,0
ec1967a4-e565-3500-939e-94c711555b39,776ce3b8-fe48-3c2f-8a45-d691d19c4e38,Jordan900 Bruen238,M,GENERAL PRACTICE,24 W MAIN ST,NORTHBOROUGH,MA,01532-1910,42.323342,-71.646236,24
a325472e-192d-3f73-a8fd-56e7d3f4055f,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Paul232 Schuppe920,M,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
39fcac78-fe04-3412-a28b-713f4eb9867b,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Dakota806 Grady603,F,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
8de8f1f3-65c5-31a0-ae44-1ca20db74cd6,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Chantel847 Fahey393,F,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
d8a67eb4-8b74-3eec-9e4d-a4562b0e3229,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Earnest658 Bailey598,M,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
729e4ff1-e356-325b-8e52-239698424d73,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Daren950 Gutmann970,M,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
e59d3213-c2c3-37a6-a28d-a2fab5013720,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Tracy345 Kulas532,M,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
26892825-dd73-38ae-b72c-9195c838449b,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Rebekah348 Reilly981,F,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
edc666dd-e792-38d2-a897-9f1f17380172,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Lincoln623 Nienow652,M,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
6c571e37-6b19-3376-b694-2f43957d2815,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Moira454 Labadie908,F,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
b4c92723-5f08-31e6-a88c-d393f01fe0d8,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Cher186 Mitchell808,F,CERTIFIED REGISTERED NURSE ANESTHETIST,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
d89a7ae4-6a82-3807-b2e3-83981ff0eb86,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Georgeanna785 Renner328,F,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
3da9f722-1c02-3a9f-9397-81408cec0a7c,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Leah288 Little434,F,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
399e7cb0-0ae9-3a67-b062-a27b211815ef,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Dotty422 Stroman228,F,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
73d63997-69fa-3729-9adf-7f161d8a9743,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Jorge203 Valentín837,M,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
1d4c51f0-6477-3565-bb5e-97af0234cf71,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Bari62 Gerhold939,F,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
47dffb63-06d1-3b29-a68f-4b29ee824347,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Hallie315 Lowe577,F,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
d496e2ae-8cd2-3170-9706-27985901c6e7,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Frederic454 Ullrich385,M,ANESTHESIOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
e11f72cd-7011-3ca9-87f6-b6aa8448f697,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Adelia946 Mitchell808,F,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
92df4c88-8e42-3705-9409-e47fc51abd1d,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Lupe126 Blanda868,M,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
3259d69b-24ad-3c08-8694-b8e8e6e2155c,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Theo630 Weissnat378,M,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
6a2885d5-1209-35ba-b9ee-88dc39565869,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Lanell756 Hahn503,F,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
9b7fc1e9-43a0-34d9-8890-d5aad49bbfa1,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Darrell400 Reinger292,M,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
e276180f-e7ec-3a32-aeda-1a20484005de,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Adolph80 Bechtelar572,M,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
dc89cd2b-36ce-35bd-9646-09ef2b52090b,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Judy192 Schneider199,F,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
6c8a284a-c8a6-3f53-9097-c8d37e8c3c8c,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Margie619 Hermiston71,F,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
28070ce3-68ad-35c0-86c0-5c3359131c44,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Yolanda648 Cabrera242,F,PATHOLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
d28a132d-9f14-3a7e-b9c8-a7bd8036caf5,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Fannie183 Kirlin939,F,GENERAL PRACTICE,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,5
02358168-2104-3fc4-a5fd-87a70b7e6582,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Maire384 Bosco882,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
51fcce85-6810-3316-b8c9-6a5af1fa799b,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Tyler508 Batz141,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
71ae59f0-1e83-307e-87a2-9ed4ca332894,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Arla414 Bergstrom287,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
afba1467-ebbb-3639-8290-4f1bffb84b57,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Beulah33 Murphy561,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
14bb293c-db2a-30aa-83be-2a391588a019,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Shirlee202 Ledner144,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
9a54a906-8658-3380-b9a0-12400a2a1743,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Lynell252 Ebert178,F,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
66816dbf-0175-3945-b93e-b7167228f855,95f1fe9a-3755-3b65-b23f-b6fdb9cc713d,Jewel43 Bergstrom287,M,GASTROENTEROLOGY,21 EASTERN AVE,WORCESTER,MA,01605-3094,42.269478,-71.807783,0
c68e443e-03c6-3312-af35-a9f14b590dd3,206738a3-7e2a-39d2-9f3e-59e4c066c611,Lazaro919 Kohler843,M,AUDIOLOGIST,1 MONTVALE AVE,STONEHAM,MA,02180-3559,42.474208000000004,-71.097665,0
4c8e177a-568c-3334-af0e-55f016e006da,206738a3-7e2a-39d2-9f3e-59e4c066c611,Phil587 Rau926,M,OPTOMETRY,1 MONTVALE AVE,STONEHAM,MA,02180-3559,42.474208000000004,-71.097665,0
2a014ca9-d5a3-3a6a-a6a2-b5578b23c29e,206738a3-7e2a-39d2-9f3e-59e4c066c611,Olivia294 Beltrán716,F,OPHTHALMOLOGY,1 MONTVALE AVE,STONEHAM,MA,02180-3559,42.474208000000004,-71.097665,0
dc674853-2adc-385b-b904-93335e7134bd,206738a3-7e2a-39d2-9f3e-59e4c066c611,Betty470 Donnelly343,F,OPHTHALMOLOGY,1 MONTVALE AVE,STONEHAM,MA,02180-3559,42.474208000000004,-71.097665,0
93171eef-ea40-3a4f-b53d-b9bd99956ec8,206738a3-7e2a-39d2-9f3e-59e4c066c611,Beatriz277 Zamudio115,F,OPHTHALMOLOGY,1 MONTVALE AVE,STONEHAM,MA,02180-3559,42.474208000000004,-71.097665,0
